image_id,fname,growth_stage,date_captured,estimated_days_elapsed
202208,C11_L01_01_008_202208.jpg,생육기,2021-09-13 10:06:21,13
202268,C11_L01_01_008_202268.jpg,생육기,2021-09-13 11:06:21,13
202328,C11_L01_01_008_202328.jpg,생육기,2021-09-13 12:06:21,13
202388,C11_L01_01_008_202388.jpg,생육기,2021-09-13 13:06:21,13
202448,C11_L01_01_008_202448.jpg,생육기,2021-09-13 14:06:21,13
202500,C11_L01_01_008_202500.jpg,생육기,2021-09-13 15:06:21,13
202612,C11_L01_01_008_202612.jpg,생육기,2021-09-13 17:06:21,13
202664,C11_L01_01_008_202664.jpg,생육기,2021-09-13 18:06:21,13
202724,C11_L01_01_008_202724.jpg,생육기,2021-09-13 19:06:21,13
202784,C11_L01_01_008_202784.jpg,생육기,2021-09-13 20:06:21,13
202836,C11_L01_01_008_202836.jpg,생육기,2021-09-13 21:06:21,13
203589,C11_L01_01_008_203589.jpg,생육기,2021-09-14 14:06:21,14
203649,C11_L01_01_008_203649.jpg,생육기,2021-09-14 15:06:21,14
203761,C11_L01_01_008_203761.jpg,생육기,2021-09-14 17:06:21,14
203821,C11_L01_01_008_203821.jpg,생육기,2021-09-14 18:06:21,14
203881,C11_L01_01_008_203881.jpg,생육기,2021-09-14 19:06:21,14
203993,C11_L01_01_008_203993.jpg,생육기,2021-09-14 21:06:21,14
204053,C11_L01_01_008_204053.jpg,생육기,2021-09-14 22:06:21,14
204449,C11_L01_01_008_204449.jpg,생육기,2021-09-15 09:06:21,14
204509,C11_L01_01_008_204509.jpg,생육기,2021-09-15 10:06:21,15
204569,C11_L01_01_008_204569.jpg,생육기,2021-09-15 11:06:21,15
204629,C11_L01_01_008_204629.jpg,생육기,2021-09-15 12:06:21,15
204689,C11_L01_01_008_204689.jpg,생육기,2021-09-15 13:06:21,15
204749,C11_L01_01_008_204749.jpg,생육기,2021-09-15 14:06:21,15
204809,C11_L01_01_008_204809.jpg,생육기,2021-09-15 15:06:21,15
204869,C11_L01_01_008_204869.jpg,생육기,2021-09-15 16:06:21,15
204989,C11_L01_01_008_204989.jpg,생육기,2021-09-15 18:06:21,15
205040,C11_L01_01_008_205040.jpg,생육기,2021-09-15 19:06:21,15
206329,C11_L01_01_008_206329.jpg,생육기,2021-09-17 10:06:21,17
206389,C11_L01_01_008_206389.jpg,생육기,2021-09-17 11:06:21,17
206449,C11_L01_01_008_206449.jpg,생육기,2021-09-17 12:06:21,17
206569,C11_L01_01_008_206569.jpg,생육기,2021-09-17 14:06:21,17
206629,C11_L01_01_008_206629.jpg,생육기,2021-09-17 15:06:21,17
206749,C11_L01_01_008_206749.jpg,생육기,2021-09-17 17:06:21,17
206809,C11_L01_01_008_206809.jpg,생육기,2021-09-17 18:06:21,17
207573,C11_L01_01_008_207573.jpg,생육기,2021-09-18 11:06:21,18
207753,C11_L01_01_008_207753.jpg,생육기,2021-09-18 14:06:21,18
207813,C11_L01_01_008_207813.jpg,생육기,2021-09-18 15:06:21,18
207985,C11_L01_01_008_207985.jpg,생육기,2021-09-18 18:06:21,18
208097,C11_L01_01_008_208097.jpg,생육기,2021-09-18 20:06:21,18
391959,C11_L01_01_008_391959.jpg,생육기,2021-09-19 16:06:21,19
65427,C11_L01_01_008_65427.jpg,생육기,2021-09-05 14:06:21,5
495761,C11_L01_02_001_495761.jpg,정식기,2021-10-07 12:06:21,37
495765,C11_L01_02_001_495765.jpg,정식기,2021-10-07 13:06:21,37
495768,C11_L01_02_001_495768.jpg,정식기,2021-10-07 14:06:21,37
495776,C11_L01_02_001_495776.jpg,정식기,2021-10-07 16:06:21,37
495780,C11_L01_02_001_495780.jpg,정식기,2021-10-07 17:06:21,37
495792,C11_L01_02_001_495792.jpg,정식기,2021-10-07 19:06:21,37
495805,C11_L01_02_001_495805.jpg,정식기,2021-10-07 21:06:21,37
495837,C11_L01_02_001_495837.jpg,정식기,2021-10-08 07:06:21,37
495851,C11_L01_02_001_495851.jpg,정식기,2021-10-08 08:06:21,37
495859,C11_L01_02_001_495859.jpg,정식기,2021-10-08 09:06:21,37
495875,C11_L01_02_001_495875.jpg,정식기,2021-10-08 11:41:42,38
495883,C11_L01_02_001_495883.jpg,정식기,2021-10-08 12:41:42,38
495891,C11_L01_02_001_495891.jpg,정식기,2021-10-08 13:41:42,38
495899,C11_L01_02_001_495899.jpg,정식기,2021-10-08 14:41:42,38
495907,C11_L01_02_001_495907.jpg,정식기,2021-10-08 15:41:42,38
495915,C11_L01_02_001_495915.jpg,정식기,2021-10-08 16:41:42,38
495923,C11_L01_02_001_495923.jpg,정식기,2021-10-08 16:51:21,38
497862,C11_L01_02_001_497862.jpg,정식기,2021-10-18 09:57:22,48
497879,C11_L01_02_001_497879.jpg,정식기,2021-10-18 14:38:06,48
497904,C11_L01_02_001_497904.jpg,정식기,2021-10-18 14:57:22,48
497921,C11_L01_02_001_497921.jpg,정식기,2021-10-18 15:57:22,48
497929,C11_L01_02_001_497929.jpg,정식기,2021-10-18 16:57:22,48
497946,C11_L01_02_001_497946.jpg,정식기,2021-10-18 17:57:22,48
497971,C11_L01_02_001_497971.jpg,정식기,2021-10-19 07:57:22,48
497979,C11_L01_02_001_497979.jpg,정식기,2021-10-19 08:57:22,48
497987,C11_L01_02_001_497987.jpg,정식기,2021-10-19 09:57:22,49
497995,C11_L01_02_001_497995.jpg,정식기,2021-10-19 10:57:22,49
498003,C11_L01_02_001_498003.jpg,정식기,2021-10-19 11:57:22,49
498011,C11_L01_02_001_498011.jpg,정식기,2021-10-19 12:57:22,49
498028,C11_L01_02_001_498028.jpg,정식기,2021-10-19 13:57:22,49
498053,C11_L01_02_001_498053.jpg,정식기,2021-10-19 15:57:22,49
498061,C11_L01_02_001_498061.jpg,정식기,2021-10-19 16:57:22,49
498069,C11_L01_02_001_498069.jpg,정식기,2021-10-19 17:57:22,49
498086,C11_L01_02_001_498086.jpg,생육기,2021-10-20 06:57:22,49
498094,C11_L01_02_001_498094.jpg,생육기,2021-10-20 07:57:22,49
498102,C11_L01_02_001_498102.jpg,생육기,2021-10-20 08:57:22,49
498110,C11_L01_02_001_498110.jpg,생육기,2021-10-20 09:57:22,50
498127,C11_L01_02_001_498127.jpg,생육기,2021-10-20 10:57:22,50
498143,C11_L01_02_001_498143.jpg,생육기,2021-10-20 12:57:22,50
498151,C11_L01_02_001_498151.jpg,생육기,2021-10-20 13:57:22,50
498159,C11_L01_02_001_498159.jpg,생육기,2021-10-20 14:57:22,50
498167,C11_L01_02_001_498167.jpg,생육기,2021-10-20 15:57:22,50
498309,C11_L01_02_001_498309.jpg,생육기,2021-10-22 06:57:22,51
498317,C11_L01_02_001_498317.jpg,생육기,2021-10-22 07:57:22,51
498325,C11_L01_02_001_498325.jpg,생육기,2021-10-22 08:57:22,51
498333,C11_L01_02_001_498333.jpg,생육기,2021-10-22 09:57:22,52
498341,C11_L01_02_001_498341.jpg,생육기,2021-10-22 10:57:22,52
498349,C11_L01_02_001_498349.jpg,생육기,2021-10-22 11:57:22,52
498366,C11_L01_02_001_498366.jpg,생육기,2021-10-22 12:57:22,52
498410,C11_L01_02_001_498410.jpg,생육기,2021-10-22 13:57:22,52
498435,C11_L01_02_001_498435.jpg,생육기,2021-10-22 15:57:22,52
498443,C11_L01_02_001_498443.jpg,생육기,2021-10-22 16:57:22,52
498451,C11_L01_02_001_498451.jpg,생육기,2021-10-22 17:57:22,52
498468,C11_L01_02_001_498468.jpg,생육기,2021-10-23 06:57:22,52
498501,C11_L01_02_001_498501.jpg,생육기,2021-10-23 08:57:22,52
498509,C11_L01_02_001_498509.jpg,생육기,2021-10-23 09:57:22,53
498517,C11_L01_02_001_498517.jpg,생육기,2021-10-23 10:57:22,53
498525,C11_L01_02_001_498525.jpg,생육기,2021-10-23 11:57:22,53
498533,C11_L01_02_001_498533.jpg,생육기,2021-10-23 12:57:22,53
498550,C11_L01_02_001_498550.jpg,생육기,2021-10-23 13:57:22,53
498558,C11_L01_02_001_498558.jpg,생육기,2021-10-23 14:57:22,53
498566,C11_L01_02_001_498566.jpg,생육기,2021-10-23 15:57:22,53
498574,C11_L01_02_001_498574.jpg,생육기,2021-10-23 16:57:22,53
498591,C11_L01_02_001_498591.jpg,생육기,2021-10-23 17:57:22,53
498599,C11_L01_02_001_498599.jpg,생육기,2021-10-24 06:57:22,53
498607,C11_L01_02_001_498607.jpg,생육기,2021-10-24 07:57:22,53
498615,C11_L01_02_001_498615.jpg,생육기,2021-10-24 08:57:22,53
498632,C11_L01_02_001_498632.jpg,생육기,2021-10-24 09:57:22,54
498640,C11_L01_02_001_498640.jpg,생육기,2021-10-24 10:57:22,54
498648,C11_L01_02_001_498648.jpg,생육기,2021-10-24 11:57:22,54
498656,C11_L01_02_001_498656.jpg,생육기,2021-10-24 12:57:22,54
498686,C11_L01_02_001_498686.jpg,생육기,2021-10-24 14:57:22,54
498782,C11_L01_02_001_498782.jpg,생육기,2021-10-24 17:57:22,54
498804,C11_L01_02_001_498804.jpg,생육기,2021-10-25 06:57:22,54
498812,C11_L01_02_001_498812.jpg,생육기,2021-10-25 07:57:22,54
498820,C11_L01_02_001_498820.jpg,생육기,2021-10-25 08:57:22,54
498828,C11_L01_02_001_498828.jpg,생육기,2021-10-25 09:57:22,55
498855,C11_L01_02_001_498855.jpg,생육기,2021-10-25 10:57:22,55
498863,C11_L01_02_001_498863.jpg,생육기,2021-10-25 11:57:22,55
498871,C11_L01_02_001_498871.jpg,생육기,2021-10-25 12:57:22,55
498879,C11_L01_02_001_498879.jpg,생육기,2021-10-25 13:57:22,55
498887,C11_L01_02_001_498887.jpg,생육기,2021-10-25 14:57:22,55
498895,C11_L01_02_001_498895.jpg,생육기,2021-10-25 15:57:22,55
498903,C11_L01_02_001_498903.jpg,생육기,2021-10-25 16:57:22,55
498911,C11_L01_02_001_498911.jpg,생육기,2021-10-25 17:57:22,55
498930,C11_L01_02_001_498930.jpg,생육기,2021-10-26 06:57:22,55
498938,C11_L01_02_001_498938.jpg,생육기,2021-10-26 07:57:22,55
498964,C11_L01_02_001_498964.jpg,생육기,2021-10-26 09:57:22,56
498982,C11_L01_02_001_498982.jpg,생육기,2021-10-26 10:57:22,56
498990,C11_L01_02_001_498990.jpg,생육기,2021-10-26 11:57:22,56
499023,C11_L01_02_001_499023.jpg,생육기,2021-10-26 12:57:22,56
499036,C11_L01_02_001_499036.jpg,생육기,2021-10-26 13:57:22,56
499049,C11_L01_02_001_499049.jpg,생육기,2021-10-26 14:57:22,56
499123,C11_L01_02_001_499123.jpg,생육기,2021-10-26 16:57:22,56
499131,C11_L01_02_001_499131.jpg,생육기,2021-10-26 17:57:22,56
499148,C11_L01_02_001_499148.jpg,생육기,2021-10-27 06:57:22,56
499172,C11_L01_02_001_499172.jpg,생육기,2021-10-27 09:57:22,57
499189,C11_L01_02_001_499189.jpg,생육기,2021-10-27 10:57:22,57
499197,C11_L01_02_001_499197.jpg,생육기,2021-10-27 11:57:22,57
499214,C11_L01_02_001_499214.jpg,생육기,2021-10-27 12:57:22,57
499241,C11_L01_02_001_499241.jpg,생육기,2021-10-27 13:57:22,57
